Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Vrchlabí,,,,,,,,,,,,0,0.2,0.4,1.1,0.9,0.3,0.1,0.3,0.5,0.4,0,0,0.3
"Zbiroh, Švabín",0.3,0,0.1,0,0,0,0,0,0.1,0,0,0,0.1,0.1,0,0,0,0,0.1,0.3,0,0.5,0.2,0.2
Byňov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sedlec,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nové Město pod Smrkem,0.6,1.1,0.8,0,0.1,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.1,0.1,0,0,0,0,0,0.1
Nepomuk,0,0,0,0,0,0.1,0,0,0,0,0,0,0.3,0.1,1.5,0.1,1.7,0.3,0,0,0,0.2,0,0.5
Habry,1.9,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0,0,0,0.1,0,0,0
"Jihlava, Hruškové Dvory",0.6,0.2,0,0,0,0,0,0,0,0,0.1,0,0,0,0.4,0.1,0.1,0,0,0,0,0,0,0
Trhové Sviny,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karlovice,0.3,0.2,0.3,0.2,0.2,0.5,0.4,0,0.1,0.2,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0
"Tábor, Měšice",0.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Chlum u Třeboně,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moravské Budějovice,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
Domažlice,0.3,0.5,0.4,0.3,0.1,0,0.1,0.1,0,0.1,0.2,0.4,1.4,0.9,1.1,0.2,2.6,0.3,0,0.1,0.7,0.5,0.9,2.3
Valašská Bystřice,0.7,2.4,2.9,1.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
Skuteč,1.4,1.1,0.9,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0,0,0,0,0.4,0,0,0
Třebíč,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Havlíčkův Brod,1.6,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0
Velké Meziříčí,0.9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
Chelčice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Huslenky, Kychová",1.1,1.7,2.8,2.1,1,0,0,0.2,0,0,0,0,0,0,0,0,0.3,0.2,0,0,0,0,0,0
Hudlice,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
Kralovice,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.1,0,0,0.2,0.3
"Staré Sedlo, Darmyšl",0.2,0.2,0.5,0,0,0.2,0,0.5,0.3,0,0,0.2,1.1,0.5,0.7,0.4,0,0,0,0,0.5,0.3,0.2,0.4
"Volyně, Nihošovice",0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.4,0
Hradec nad Svitavou,2.1,1.6,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
Police nad Metují,1.7,1.9,0.5,1.2,2.6,0.8,0.5,0,0.1,0,0.1,0.2,0,0.4,1.5,0.4,0.8,0.1,0,0.2,0.3,0.4,0,0
"Řendějov, Nový Samechov",1.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0
Zlaté Hory,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
Stříbro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trutnov,3.9,3.2,2.2,2,0.3,0.7,0,0,0,0,0.2,0,0,0.3,0.8,0,0.4,0,0.2,0,0.1,0.2,0,0.1
Frenštát pod Radhoštěm,0.9,1.8,1.4,0.6,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0.3,0.1
Mladá Vožice,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.5,0,0,0,0,0,0,0.1,0.1
Vráž,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0.4,0,0.3,0,0,0,0,0,0.3
Hanušovice,1,1.4,1.9,2.2,0.5,0.2,0.3,0.2,0.1,0.6,0.1,0,0,0.1,0.5,0.4,0.4,0,0,0,0.2,0.2,0.3,0
Štíty,2,2.8,3.6,1.7,0,0,0.1,0.6,0.6,0.5,0.1,0.1,0,0,0.6,0.6,0.1,0,0,0.1,0.3,1.5,0.1,0
Orlík nad Vltavou,0.3,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0.4,0.4,0.3,0,0,0.1,0,0,0,0.1,0
Krsice,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.8,0.2,0.1,0.1,0,0,0,0,0,0.1
"Třeboň, Lužnice",0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Úlice,0.1,0.2,0.1,0,0,0,0.1,0.6,0,0,0,0.2,0.3,0.1,0.4,0,0,0,0,0,0.2,0.4,0.2,0.1
Staré Hutě,1.5,1.2,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0,0,0,0,0,0
Božanov,1.3,1.4,0.2,0.8,1.2,0.7,0.5,0,0,0,0,0.3,0,0.5,2,0.2,1,0,0,0,0.4,0.7,0.2,0
"Hvozdec, Mrtník",0.4,0.2,0.1,0,0,0,0,0,0.2,0,0,0,0,0.1,0.3,0.1,0,0,0,0,0,0.1,0.2,0.3
Libice nad Doubravou,1.4,1.8,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.4,0,0,0,0,0,0,0
Obora,0.9,0.8,1.2,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0
Holenice,2.2,1.9,1,0.1,0,0,0,0,0,0,0,0,0,0.5,0.3,0,0,0,0,0,0,0,0,0
Nová Ves,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
Klatovy,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0.6,0.9,0.2,1.7,0.3,0,0,0.2,0.4,0.6,0.9
Bahno,2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0
Svatý Jan,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
Borkovice,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0
Kounov,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.6,0.2,0,0,0,0
Lány,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.2,0,0,0
"Vavřinec, Žíšov",1.9,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vlašim,0.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
Úpice,1.9,2.1,2,0.8,0.2,0.3,0,0,0,0,0.2,0,0,0.2,0.8,0.1,0.5,0,0,0.1,0,0.1,0,0.1
Velké Losiny,1.5,2.3,2.6,1.8,0.3,0.4,0.3,0.2,0.1,0.4,0,0.1,0,0,0.1,0.3,0.8,0,0,0,0.4,0.2,0.2,0
Hluboká nad Vltavou,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bechyně,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0
"Tišnov, Hájek",1.5,0.7,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
Heřmanov,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.4,0,0,0,0
Sokolov,1,0.5,0.1,0.3,0,0.5,0.1,0,0,0,0,0.8,0.7,1.2,0,0,0,4,0.1,0.7,0.4,0.2,0.7,0.9
Karlova Ves,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.3,0.4,0,0,0,0.3
Žamberk,2.6,2.8,3.4,0.5,0,0,0,0.3,0.9,0.1,0,0,0,0.2,0.7,0.4,0,0,0,0,0.5,0.4,0.1,0
"Strakonice, Nové Strakonice",0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0
Dubí,3.5,0,0,0.2,0.1,0,0,0,0,0,0,0,0.4,0.1,0.1,0,0,0,0.1,0,0,0,0,0.4
Terešov,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.3,0,0.2,0.1,0.3
Tokáň,3.1,3.7,0.1,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0,0.1,0,0,0,0,0,0
Ústí nad Orlicí,2.9,2.8,3.5,0.1,0,0,0.2,0.1,0.3,0,0,0,0,0.1,0.4,0.2,0,0,0,0,0.5,1.4,0,0.2
Valašské Klobouky,1.7,2.9,3,3.9,0.3,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.1,0.1,0,0,0,0,0
Slatina nad Zdobnicí,2.3,2.4,2.5,0.6,0,0,0,0.1,0.3,0.1,0,0,0,0.6,0.9,0.2,0,0,0,0,0.5,0.1,0.1,0
Dukovany,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nové Hrady,1.3,0.8,1.2,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.9,0,0,0.1
Liberec,1.8,1.6,0.6,0,0,0,0,0,0,0,0,0,0,1.2,0,1.3,0,0,0,0,0,0,0,0
Hejnice,1.2,1.5,1.2,0,0,0,0,0,0,0,0,0,0,0.3,0.1,1,0,0.3,0,0,0,0,0,0.1
"České Budějovice,Rožnov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Křižany,2.1,2.3,0.4,0,0,0,0,0,0,0,0,0,0,0.5,0,0.2,0,0,0.1,0,0,0,0,0
Mařenice,2.3,2.5,0.6,0,0,0,0,0,0,0,0,0,0,0.3,0,0.8,0,0.2,0,0,0,0,0,0
Nové Heřminovy,0.1,0.2,0.2,0.1,0.1,0.2,0.1,0,0,0.1,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0
"Praha, Stodůlky (Kopanina, PVS)",1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0,0,0,0
Náměšť nad Oslavou,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
Zruč nad Sázavou,1.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0
Lichnov,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0,0,0,0,0,0,0
Vsetín,1.6,3,3.6,2.6,0.3,0,0,0.2,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0
Hošťálková,2.8,3.8,3.9,3.4,0.3,0,0,0.3,0,0,0,0,0,0,0,0.1,0.2,0.1,0,0,0,0,0,0
Voznice,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0
Strání,2.5,1.9,1.1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.2,0
"Boseň, Mužský",1.1,2.5,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0
Kestřany,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0
"Jablunkov, Návsí",0,0.2,0.8,1,1.7,0.2,0,0,0,0,0,0,0,0.1,0,0,0.3,0,0,0,0,0,0,1.2
Karlovy Vary,0.2,0,0,0.2,0,0.1,0.5,0,0,0,0,0.3,0.3,1.3,0,0,0,1.7,0.7,0.9,0.1,0.1,0.1,0.8
Hulice,1.3,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0
Podivice,1.5,2,0.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rožnov pod Radhoštěm,0.5,2,1.3,0.4,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
Třebařov,1.3,2.4,3.1,0.9,0,0,0.2,0.1,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,1.8,0,0
"Ústí nad Labem, Kočkov",3,0.2,0,0.2,0.1,0,0,0,0,0,0,0,0.4,0.1,0.6,0.1,0,0,0,0,0,0,0,0.3
Horšovský Týn,0,0.2,0,0.2,0,0.2,0,1.1,0.1,0,0,0.2,0.6,1,0.6,0.5,0.7,0,0,0,0.2,0.2,0.2,0.4
Broumov,1.5,1.7,0.3,1,1.9,0.8,0.5,0,,,,,,,,,,,,,,,,
Mašťov,0.4,0,0,0.1,0,0,0.2,0.1,0,0,0,0,0,0.6,0.1,0,0,0.1,1.5,0.4,0,0,0,0.4
"Praha, Řepy",0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0,0,0,0
"Praha, Jinonice (Vidoule, PVS)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0,0,0,0
Strojetice,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.8,0,0,0,0.2
Nezvěstice,0,0.1,0,0,0,0,0,0.2,0.1,0,0,0,0,0.3,1.3,0,0,0,0,0,0,0.1,0.1,0.1
"Praha, Břevnov (Vypich, PVS)",0.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0.1
Rokycany,0,0.2,0.1,0,0,0,0,0,0.1,0,0,0,0,0.1,0.6,0,0,0,0,0,0,0,0,0.1
Semily,3.1,2.1,1.2,0.4,0.1,0.2,0,0.1,0,0,0,0,0.3,1.1,0.1,0.9,0,0.2,0,0,0.1,0,0,0.2
"Měrunice, Žichov",1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Varnsdorf,2.3,3.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.6,0,0,0,0,0,0,0,0.3
Netvořice,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
"Praha, Ruzyně",1.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0,0,0,0
Jevíčko,1.9,1.9,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
Lanškroun,2.2,2.8,3.6,0.6,0,0,0.2,0.4,0.2,0.2,0,0,0,0.1,0.6,0,0,0,0,0.2,0,2.4,0,0.1
Staňkov,0.1,0.1,0.1,0,0,0.2,0,0.9,0.6,0,0,0.1,0.5,1.7,2.3,0.5,1.2,0,0,0,0.1,0.2,0.1,0.2
"Hrob, Křižanov",4.3,0,0,0.2,0.1,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0.1,0,0,0,0,0.3
Krnov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
Oskava,0.7,1.7,1.9,2.3,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0,0,0.2,0.2,0.1,0.1,0,0,0.9,1.1,0.5,0
"Plzeň, Mikulka",0.1,0,0.2,0,0,0,0,0.1,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0.1,0.1,0
Nový Bor,1.6,2.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.1,0,0,0,0,0,0,0,0
"Český Dub, Modlibohov",1.9,2.4,0.3,0,0,0.1,0,0,0,0,0,0,0,1.1,0,0.2,0,0,0,0.1,0,0,0,0
"Praha, Břevnov",0.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0
Šluknov,2.3,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0.2,0,0.1
Hostinné,2.7,1.5,1.9,0.6,0,0.4,0,0,0,0,0.1,0,0.1,0.6,1.1,0.4,0.4,0,0.1,0,0.1,0.1,0,0.3
Lobendava,2.7,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1
Horní Lhota,1.6,2.1,1.9,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milešov,2.1,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
"Nedrahovice, Rudolec",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0
Dobřany,0,0.1,0,0,0,0,0,0.4,0,0,0.1,0.1,0.3,0.1,1.5,0,0,0,0,0,0.1,0,0,0.2
"Horoměřice (Suchdol, PVS)",0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
Mořkov,0.9,1.4,1.4,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.6,0
Smolnice,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
Benešov,1.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
Mšeno,1.7,2,0,0,0.1,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0
Džbánice,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frýdlant,0.8,2,1.3,0,0,0,0,0,0,0,0,0,0,0.3,0,0.4,0,0.2,0,0,0,0,0,0.1
Stod,0.1,0.2,0.1,0,0,0,0,0.8,0.1,0,0,0.2,0.6,0.2,1.4,0.1,0,0,0,0,0.1,0.2,0.1,0.3
Rychnov nad Kněžnou,2.7,2.1,2.7,0.1,0,0,0,0,0.1,0,0,0,0,0.6,0.7,0.1,0,0,0,0,0.3,0.1,0,0
Kuchařovice,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valašské Meziříčí,1.2,2.2,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
"Plzeň, Bolevec",0.1,0.4,0.2,0,0,0,0,0.3,0.1,0.1,0,0,0,0,0.1,0.1,0,0,0,0,0,0.2,0,0
Stráž nad Ohří,1,0.2,0,0.8,0.1,0.1,0.3,0.5,0,0,0,0.3,0.6,0.7,0.3,0.6,0.3,0.4,0.4,0.4,0.3,0.3,0.3,1.9
"Luhačovice, Kladná-Žilín",1.5,1.7,1.1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Velká Černoc,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.5,0.4,0.1,0,0,0
Šumperk,1.5,2.5,3,2.6,0,0.2,0.2,0.5,0.3,0.5,0.1,0.1,0,0,0.1,0.1,0.2,0,0,0,0.3,0.8,0,0
Ropice,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Střelice,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neumětely,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,,,,
"Praha, Chodov (PVS)",0.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0
Tušimice,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0.3,0,0,0,0,0.1
Holovousy,1.9,2.5,1.5,0,0,0,0,0,0.1,0,0,0,0,0.5,0.1,0,0,0,0,0,0,0,0,0.1
Jablonné v Podještědí,2.1,2.5,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0,0.4,0,0,0,0,0,0,0,0
"Bílý Újezd, Hroška",2.1,1.4,2,0.1,0.1,0,0,0,0,0,0,0,0,1,1.1,0.2,0,0,0,0,0.6,0.2,0,0
Štítná nad Vláří - Popov,1.8,2.7,2.4,2.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0,0,0,0
Bystřice pod Hostýnem,2.9,2.5,1.6,1.2,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chrastava,1.1,1.2,0.4,0,0,0,0,0,0,0,0,0,0.1,0.4,0,0.6,0,0.1,0,0,0,0,0,0
"Praha, Horní Měcholupy (Kozinec, PVS)",0.8,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
Rakovník,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0,0,0,0
Vizovice,1.5,1.9,2.2,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0
Katusice,1.4,1.9,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.1
Průhonice,0.9,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0
Bojkovice,1.6,1.8,1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
Stráž pod Ralskem,2.2,2.7,0.1,0,0,0,0,0,0,0,0,0,0,0.6,0,0.1,0,0,0,0,0,0,0,0
Slaný,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0
Bělotín,1.3,1.5,1.8,1.4,0.2,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.2,0
Hoštejn,1.6,2.3,3,1.1,0,0.1,0,0.2,0,0.1,0,0,0,0,0.5,0,0,0.1,0,0.1,0,1.8,0,0
"Praha, Radotín",1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0
"Praha, Libuš",0.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0
Lučina,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
Lázně Bělohrad,2.7,2.2,2.1,0.1,0,0,0,0,0.1,0,0.1,0,0,0.7,0.2,0,0,0,0,0,0.1,0,0,0.1
Liblín,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.4,0.4,0,0.4,0.3,0.4
Velichovky,2.4,2.3,2,0.1,0.1,0,0,0,0,0,0,0,0.1,0.5,0.5,0.2,0,0,0,0.1,0.5,0.1,0,0
"Praha, Ďáblice (Ládví, PVS)",0.5,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
"Praha, Modřany sever II (PVS)",0.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
Hrušová,1.8,1.7,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.7,0,0.6
"Praha, Hlubočepy (Barrandov, PVS)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0,0,0,0
"Česká Skalice, Rozkoš",2,1.7,2.1,0.2,0.1,0.1,0,0,0,0,0,0,0,0.6,1.1,0.2,0.3,0,0,0.1,0.5,0.2,0,0
"Praha, Kbely",0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
Doksy,0.6,1.4,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.2,0,0,0,0,0,0,0,0
Javorník,0.6,1.4,1.6,1.9,0.1,0,0,0.1,0,0,0,0,0,0,0.1,0.6,0.4,0.6,0,0,0,0.1,0,0
Jičín,2.2,2,1.1,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0.1,0.1
Nemochovice,1.2,1.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
Zlín,1.4,0.9,0.6,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dubicko,1.1,1.3,1.6,1.6,0,0,0.1,0.1,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0.1,0.9,0.3,0
Choceň,2.2,1.6,2.6,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.1,0,0,0,0.1,1,0.7,0,0.4
Kamýk nad Vltavou,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Praha, Vinohrady - Flora",0.9,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0,0,0
"Hradec Králové, Nový Hradec Králové",1.4,1.6,1.6,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0.1,0,0,0
Mimoň,0.6,2.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0.1,0,0,0,0,0,0,0,0
Troubsko,1.3,0.4,0.2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Praha, Vinohrady (Flora, PVS)",0.9,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0
Heřmanův Městec,2.6,2.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0.3
"Žandov, Horní Police",0.9,1.7,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.3,0,0,0,0,0,0,0,0,0
"Praha, Michle (Zelená Liška, PVS)",0.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0
Paseka,0.9,1.4,1.5,1.6,0,0.1,0,0,0,0.1,0,0,0,0,0.1,0.1,0,0,0,0,0,1,0.3,0
"Frýdek-Místek, Sviadnov",0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hřivice,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
"Praha, Žižkov (Hrdlořezy, PVS)",0.7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
Zahrádky,0.8,1.8,0,0,0.1,0,0,0,0,0,0,0,0.2,0.4,0.1,0.2,0,0,0,0,0,0,0,0.1
"Ostrava, Slezská Ostrava",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Opava,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Praha, Horní Počernice (PVS)",1.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0
"Praha, Dubeč (PČOV Uhříněves, PVS)",0.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
